Brand Code,Carb Volume,Fill Ounces,PC Volume,Carb Pressure,Carb Temp,PSC,PSC Fill,PSC CO2,Mnf Flow,Carb Pressure1,Fill Pressure,Hyd Pressure1,Hyd Pressure2,Hyd Pressure3,Hyd Pressure4,Filler Level,Filler Speed,Temperature,Usage cont,Carb Flow,Density,MFR,Balling,Pressure Vacuum,PH,Oxygen Filler,Bowl Setpoint,Pressure Setpoint,Air Pressurer,Alch Rel,Carb Rel,Balling Lvl
B,5.320,23.940,0.342,63,135.4,0.066,0.160,0.040,96,126,50.6,8,22.8,34,104,109.6,3864,66.2,17.02,3324,0.94,704.2,1.548,-5.6,8.68,0.0336,110,50,147.4,6.58,5.34,1.32
B,5.207,24.020,0.312,67,144,0.116,0.100,0.040,119.8,124.8,50.8,20.8,27.4,38.8,96,109.8,3868,66,21.78,3330,0.92,695.2,1.496,-5.4,8.7,0.0336,110,50,147.2,6.58,5.32,1.32
B,5.280,24.060,0.281,67.2,141.6,0.082,0.480,0.060,114.2,125,49.6,20.8,26.2,36.4,98,110.4,3864,65.8,18.84,3300,0.92,698.6,1.496,-5.4,8.72,0.0332,110,50,147.2,6.58,5.34,1.34
B,5.287,24.053,0.301,68.8,143,0.148,0.320,0.060,117.8,125.8,49.6,24,25,36,102,110.6,3864,66.2,16,3254,0.94,709.2,1.548,-5.4,8.76,0.0368,110,50,147.6,6.58,5.32,1.34
B,5.273,23.760,0.195,66.8,142.2,0.144,0.360,0.080,120.6,124.2,49.8,26.4,25.8,35.8,100,110.6,3870,65,19.26,3294,0.92,702,1.498,-5.4,8.74,0.033,110,50,147.4,6.6,5.34,1.34
B,5.287,23.973,0.317,72,148.4,0.056,0.080,0.060,106,127.6,50.6,11.4,24.8,37.6,98,110,3866,65.2,16.8,3282,0.92,697,1.498,-5.4,8.7,0.033,110,50,147.2,6.6,5.36,1.34
B,5.320,23.980,0.319,68,141.8,0.088,0.060,0.040,105.2,125.4,50,9.6,26.2,37.4,98,109.2,3864,65.2,19.3,3278,0.92,702.2,1.498,-5.4,8.76,0.0364,110,50,147,6.58,5.34,1.34
B,5.280,24.100,0.308,64.4,138.2,0.138,0.320,0.040,113.6,126.6,50,11.8,28.8,40.8,106,110,3864,65.4,20.12,3284,0.9,702,1.448,-5.4,8.72,0.0342,110,50,147,6.58,5.34,1.34
B,5.287,23.907,0.326,70.6,146.8,0.116,0.100,0.080,109.8,126,49.6,11,27.6,38.6,102,110.6,3866,65.4,19.96,3240,0.9,704.8,1.448,-5.6,8.68,0.0328,110,50,147.6,6.58,5.34,1.34
B,5.313,23.967,0.313,64.6,137.2,0.108,0.080,0.060,111.6,126.6,49.4,11.2,28.2,39.6,102,110.6,3866,65.2,21.06,3232,0.9,707.2,1.448,-5.4,8.7,0.0338,110,50,147.2,6.58,5.34,1.34
C,5.460,24.067,0.000,71.6,143.4,0.084,0.160,0.040,0.2,131.4,49.2,0,0.2,-1.2,134,112.4,0,71,15.64,42,0.88,0,1.402,-5.6,8.42,0.0888,110,50,146.8,6.52,5.42,1.58
C,5.307,23.940,0.299,67.2,142.4,0.092,0.300,0.080,108.8,125,49.6,11.8,26.2,34,104,80.4,3606,66.6,17.92,3276,0.98,651,1.646,-5.4,8.36,0.0528,80,50,147.2,6.56,5.36,1.62
C,5.320,23.980,0.283,66.2,139.2,0.062,0.140,0.040,103.4,126.6,49.8,11.8,23.2,33.8,108,80,3612,66.6,22.86,3338,0.98,653,1.646,-5.4,8.38,0.0518,80,50,146.8,6.56,5.34,1.62
C,5.287,24.007,0.305,68,142.8,0.094,0.180,0.020,70.2,124.6,54.2,4.6,11.4,19,116,79.6,2196,67,20.22,3736,0.94,447.8,1.548,-5.6,8.36,0.0508,80,50,146.6,6.56,5.38,1.64
C,5.320,24.100,0.293,68.2,141.6,0.076,0.120,0.080,104.2,123.2,54.2,12.2,23,33.6,104,76.6,3546,66.8,20.76,3726,0.96,607.4,1.596,-5.6,8.4,0.0494,80,50,147,6.56,5.34,1.64
C,5.293,24.007,0.320,68.6,142.6,0.046,0.160,0.040,106.8,123.8,50.2,13.2,23.2,32.6,84,79.6,3808,66.4,19.6,3278,1.02,693.2,1.746,-5.4,8.36,0.0326,80,50,146.2,6.52,5.3,1.66
C,5.300,23.993,0.281,68.4,143,0.122,0.100,0.040,113.2,125.2,50.2,16.6,24.6,37,80,81.2,3806,66,16.68,3270,1.02,707.8,1.746,-5.4,8.46,0.0316,80,50,146,6.52,5.28,1.66
C,5.220,23.993,0.319,69,145.6,0.198,0.080,0.000,114.2,124.2,49.6,14.2,25.6,36.4,82,80.6,3814,66.4,23.32,3282,1.02,695,1.746,-5.4,8.4,0.0326,80,50,146.2,6.54,5.28,1.66
C,5.260,24.000,0.333,71.6,148.2,0.09,0.120,0.040,108.6,124,50.2,15.4,22.4,34.2,82,77,3910,66.8,20.38,3298,1,715,1.696,-5.4,8.46,0.0382,80,50,146.4,6.48,5.26,1.62
C,5.320,24.027,0.338,61.2,133.8,0.064,0.340,0.040,109.2,125.2,50.4,15.2,25.4,33.8,82,79.8,3924,66.4,17.04,3292,1.04,707,1.796,-5.4,8.48,0.0344,80,50,146.4,6.5,5.28,1.68
C,5.200,24.080,0.330,64.8,140.6,0.052,0.060,0.040,112.6,126.2,49.8,14.4,27.8,32.8,108,79.6,3910,67,17.46,3264,0.98,714,1.648,-5.4,8.44,0.0368,80,50,146.6,6.5,5.2,1.66
C,5.293,23.887,0.304,69.2,144.2,0.0560000000000001,0.380,0.020,115.2,128.4,50.2,16.2,30.8,33.2,98,80.4,3920,66.2,17.5,3324,1,709.8,1.696,-5.4,8.46,0.0326,80,50,147.2,6.52,5.3,1.66
C,5.347,23.953,0.291,69.2,143.8,0.066,0.360,0.060,0.2,126.2,0,0,0.2,-1.2,140,106.8,0,67.4,22.26,1958,0.94,0,1.548,-5.4,8.48,0.0342,100,50,147,6.58,5.36,1.72
C,5.460,23.980,0.323,66.2,136.4,0.09,0.140,0.040,104.4,119.6,54.4,11.6,25.4,29.2,100,100,3914,69,21.92,3642,0.92,710.2,1.498,-5.4,8.38,0.0324,100,50,146.4,6.6,5.46,1.5
C,5.473,24.127,0.367,72.8,144.2,0.07,0.440,0.020,98.6,123.8,50.4,12,23,28.4,96,99.4,3912,68.6,16.2,3348,0.92,714.6,1.496,-5.4,8.44,0.03,100,50,146.6,6.6,5.48,1.5
C,5.267,24.100,0.256,68.6,143.8,0.054,0.260,0.040,98.4,120.4,49.8,12.8,23.4,28,108,99.4,3908,66.2,23.66,3334,0.94,717.2,1.548,-5.2,8.5,0.0326,100,50,146,6.5,5.26,1.6
C,5.353,24.047,0.284,67.6,141.2,0.022,0.140,0.020,100.2,122.6,49.4,11.2,23.8,30.4,96,79.8,3918,67,22.66,3292,1,716,1.696,-5.2,8.48,0.0352,80,50,146.6,6.52,5.34,1.68
C,5.273,23.973,0.336,69.2,145.2,0.032,0.060,0.040,106,125,50.2,11.2,27,32.4,96,80,3910,66.4,19.66,3330,0.98,713.2,1.646,-5.2,8.48,0.0314,80,50,146.2,6.5,5.28,1.6
B,5.260,24.273,0.433,65,140.4,0,0.240,0.080,106.2,118.4,53.8,10.4,26.4,34.8,104,79.6,3918,69.8,16.62,3618,0.86,718,1.348,-5.2,8.44,0.0358,80,50,146.8,6.52,5.32,1.38
B,5.340,23.933,0.278,66,139,0.128,0.020,0.000,110.4,127.2,50.6,9.8,28.6,36.8,106,80,3916,67.2,18.6,3360,0.9,711,1.446,-5.2,8.44,0.0354,80,50,146.8,6.54,5.36,1.36
B,5.327,23.947,0.294,66.6,140.8,0.048,0.020,0.060,110.8,127.6,50.2,10,30.2,37.6,100,80.2,3910,66.8,18.46,3324,0.92,708.6,1.496,-5.4,8.46,0.0344,80,50,146.6,6.54,5.34,1.36
B,5.373,24.033,0.335,70.8,144.2,0.13,0.140,0.020,98.4,122.8,49.8,9.6,21.4,33.4,96,80,3908,66.8,17.78,3294,0.94,720,1.548,-5.4,8.5,0.0342,80,50,146.8,6.54,5.36,1.36
B,5.340,23.967,0.275,0,143.6,0.194,0.100,0.040,96.8,123.2,50,8.4,21,32.6,92,80.4,3906,66,20.18,3298,0.92,710.2,1.496,-5.4,8.5,0.0316,80,50,146.6,6.58,5.34,1.38
B,5.367,24.000,0.311,66.6,138.8,0.074,0.260,0.040,83,128,53.8,7.4,20.6,18.6,116,108,1006,66.4,17.32,956,0.86,0,1.346,-5.4,8.48,0.0314,80,50,146.6,6.52,5.38,1.36
B,5.360,23.907,0.319,64.4,136.6,0.116,0.200,0.000,100.4,124.2,50.4,7.8,22.8,37.6,100,80.2,3910,66.2,23.86,3286,0.9,704,1.448,-5.4,8.58,0.0308,80,50,147,6.54,5.42,1.34
B,5.360,23.980,0.341,66.2,137.8,0.126,0.160,0.060,99.6,121.4,49.6,7.6,22.4,35.8,94,80,3912,66,20.22,3284,0.9,709.4,1.448,-5.4,8.54,0.0306,80,50,146.8,6.54,5.4,1.34
B,5.367,24.007,0.291,70.6,144.8,0.09,0.260,0.060,100.8,120.8,49.6,8.6,23.2,35.6,98,80,3908,66.8,18.04,3248,0.92,704,1.496,-5.4,8.52,0.0332,80,50,146.2,6.52,5.4,1.36
B,5.380,24.000,0.320,71.4,145,0.086,0.200,0.040,102.6,123.2,50,8.8,23.8,36,94,80,3904,66.6,17.9,3280,0.9,712.4,1.448,-5.4,8.54,0.0334,80,50,146.2,6.52,5.4,1.36
B,5.313,23.807,0.377,65.8,138.4,0.072,0.420,0.140,104.4,122.6,49.8,9.2,23.8,36.4,102,79.8,3904,66.6,18.96,3286,0.88,718.2,1.398,-5.4,8.54,0.0334,80,50,146.4,6.52,5.4,1.36
B,5.333,23.953,0.299,72.2,146.8,0.1,0.200,0.060,104.6,126.6,50.6,9.6,23.8,37.6,98,79.2,3906,67,18.12,3290,0.92,729.6,1.496,-5.4,8.48,0.0302,80,50,146,6.5,5.36,1.34
B,5.333,23.933,0.295,76,151.4,0.07,0.120,0.100,105.8,120.6,54,10,24.2,37.6,98,100.4,3908,67,21.04,3380,0.88,702.8,1.398,-5.4,8.56,0.0302,100,50,146.4,6.5,5.4,1.34
B,5.400,23.933,0.324,71.8,144.2,0.018,0.200,0.100,101.4,125,49.8,10,23.2,33.6,96,100.2,3916,66.8,18.98,3278,0.9,710.2,1.448,-5.4,8.6,0.0314,100,50,146.4,6.5,5.4,1.34
B,5.387,23.920,0.297,68.2,140,0.038,0.160,0.060,110.2,125.4,50,8.4,29.4,35.6,98,89.4,3904,67,20.16,3278,0.9,714,1.448,-5.4,8.54,0.0316,90,50,146.6,6.52,5.42,1.36
B,5.293,23.947,0.320,69,144.4,0.098,0.340,0.020,104.2,124.2,50.4,7.6,28,33.4,98,89.4,3906,66,16.56,3296,0.9,710.4,1.448,-5.4,8.58,0.0472,90,50,147,6.52,5.34,1.34
B,5.307,23.980,0.297,69.2,143,0.02,0.180,0.080,115.2,122.6,56.6,8.6,33,39,94,92.2,3908,66.2,16.04,3454,0.9,722.8,1.448,-5.4,8.6,0.047,90,50,145.8,6.52,5.36,1.34
B,5.307,23.873,0.297,68.8,144.6,0.09,0.200,0.080,120.2,123.8,50,15.2,33.2,36,102,89.8,3916,65.6,18.42,3292,0.9,710.2,1.448,-5.2,8.56,0.0398,90,50,146.4,6.52,5.36,1.36
B,5.313,23.987,0.261,69.4,144.2,0.07,0.200,0.040,123.6,124.4,50.4,17.8,33.2,37.4,102,90.2,3908,65.6,19.76,3314,0.88,715.8,1.398,-5.2,8.6,0.0396,90,50,145.8,6.52,5.36,1.36
B,5.267,23.973,0.229,73,149.8,0.072,0.260,0.220,120.6,122.8,51.8,13,33.4,38.4,96,90.2,3906,65.6,21.18,3370,0.9,711,1.448,-5,8.58,0.0396,90,50,145.8,6.52,5.36,1.36
B,5.320,23.973,0.257,64.6,138.6,0.104,0.060,0.080,0.2,128.8,47.4,0,0.2,-1.2,132,90.2,1006,66.8,23.64,44,0.76,0,1.096,-5,8.56,0.0418,90,50,146.2,6.52,5.36,1.36
B,5.213,23.887,0.275,65.2,141.4,0.066,0.220,0.020,125.4,123.4,49.4,15.8,35.2,38.2,104,120,3902,66.4,17.8,3204,0.88,711.4,1.398,-5,8.56,0.0422,120,50,146,6.52,5.34,1.36
B,5.340,24.027,0.255,68,144,0.058,0.280,0.200,113,123.4,50.4,14.4,27.4,35.6,98,90.4,3992,66,21.64,3286,0.9,727.6,1.448,-5.2,8.58,0.0414,90,50,146.2,6.52,5.34,1.36
B,5.300,23.933,0.318,70.2,145.6,0.068,0.060,0.060,116,126.6,50,15.2,29.2,36.2,96,120.2,3992,65.8,24,3174,0.92,723.4,1.496,-5.2,8.58,0.0414,120,50,142,6.52,5.36,1.36
B,5.380,23.953,0.267,68.4,142.2,0.146,0.340,0.060,118.6,124,56,13.8,31.2,39.4,94,92.2,3998,65.2,19.66,3440,0.86,737,1.348,-5.2,8.62,0.0384,90,50,143,6.54,5.36,1.32
B,5.300,23.893,0.301,70,145.8,0.064,0.060,0.060,125.4,125.2,50,15.2,36.6,38.4,98,90.2,3998,65.8,19.94,3268,0.9,728,1.448,-5.4,8.6,0.0364,90,50,142.2,6.52,5.34,1.32
B,5.313,23.913,0.236,67.6,141.8,0.05,0.180,0.020,127.6,125.6,50.2,14.8,37.8,39.2,94,89.4,3998,65.8,16.66,3268,0.88,725.6,1.398,-5.4,8.62,0.0356,90,50,142.4,6.52,5.34,1.32
B,5.293,23.907,0.285,71.2,146.8,0.146,0.300,0.060,122.4,123.8,50.4,13,36.2,38.4,96,91.4,3994,66.2,22.72,3266,0.88,718.4,1.398,-5.4,8.64,0.0436,90,50,142.8,6.52,5.34,1.36
B,5.333,24.060,0.240,70,143.2,0.004,0.100,0.100,121.6,124.8,50,13,36.6,37.8,96,90.6,3992,65,20.92,3270,0.9,726,1.448,-5.4,8.6,0.0378,90,50,142.8,6.56,5.32,1.36
B,5.300,23.940,0.255,65.6,139.4,0.082,0.180,0.040,122.6,125.8,50.4,13.4,37.4,38.6,106,89.6,4002,66.8,18.62,3276,0.84,725.4,1.298,-5.4,8.58,0.038,90,50,142.6,6.56,5.32,1.34
B,5.313,23.987,0.245,65.4,138.6,0.096,0.040,0.020,119.6,123.2,50,13,34.4,35.8,102,90.6,3994,65.6,19.94,3284,0.88,726.2,1.398,-5.4,8.6,0.0376,90,50,142.6,6.56,5.32,1.34
B,5.307,23.967,0.237,59.8,131.8,0.058,0.020,0.020,121,124.6,50,13.2,35.6,36.2,98,89.6,3996,65.4,18.44,3278,0.9,728.2,1.448,-5.4,8.6,0.0376,90,50,142.4,6.56,5.32,1.34
B,5.407,24.053,0.225,63.8,135.4,0.06,0.140,0.060,124,126.6,50.4,13.2,35.8,39.4,96,88.4,3996,65.4,22.9,3284,0.86,733.4,1.348,-5.4,8.56,0.0374,90,50,143.2,6.56,5.32,1.34
B,5.347,23.987,0.232,65.6,137.6,0.044,0.140,0.080,0.2,132.4,48,0,0.2,-1.2,134,90,1006,66,23.8,44,0.78,0,1.148,-5.4,8.64,0.0364,90,50,143.4,6.56,5.34,1.36
B,5.293,23.927,0.256,70.4,146.4,0.046,0.120,0.060,123.2,124.8,56.6,11.6,34.8,42,108,86.2,3692,66.4,16.68,3596,0.84,657,1.298,-5.4,8.58,0.0498,90,50,142.4,6.56,5.32,1.34
B,5.353,24.087,0.258,66.8,140.6,0.146,0.340,0.060,125.4,125.2,49.6,12.8,36.2,40.6,98,90.4,4000,65.4,18.68,3278,0.88,729.6,1.398,-5.4,8.56,0.0504,90,50,142.4,6.56,5.34,1.32
B,5.293,24.060,0.307,69.2,143.4,0.066,0.120,0.040,126.2,127.8,51.2,13.2,36.6,39.8,96,90.6,3998,65.4,21.96,3340,0.88,726,1.398,-5.4,8.6,0.0494,90,50,142.6,6.56,5.32,1.34
B,5.280,23.953,0.246,71.6,147.8,0.05,0.100,0.040,121,119.8,51.4,12.4,34,38.4,102,89.6,3996,65.6,22.04,3342,0.84,728.8,1.298,-5.4,8.6,0.0482,90,50,142.6,6.56,5.32,1.34
B,5.247,23.987,0.241,70.8,147.6,0.016,0.200,0.060,120.4,121.4,49.6,14.8,32.4,38.2,102,90.2,3992,65,23.18,3304,0.86,731,1.348,-5.2,8.6,0.0376,90,50,142.4,6.52,5.3,1.3
B,5.300,24.033,0.244,64,137.4,0.082,0.080,0.040,116.8,122.4,50.2,15.6,29.6,35.8,98,89.8,3994,65,23.98,3276,0.84,731.8,1.298,-5,8.62,0.0396,90,50,142.4,6.52,5.3,1.3
B,5.280,23.973,0.259,68.6,143.4,0.024,0.060,0.040,121.8,128.6,50.2,18.6,31.4,37,96,90,3996,65,17.12,3334,0.84,730,1.298,-5,8.64,0.0376,90,50,142.6,6.52,5.3,1.3
B,5.320,23.993,0.257,67.2,140.8,0.118,0.120,0.040,124.4,122,49.8,20.2,30.4,38.4,102,89.6,3994,65,17.7,3338,0.84,728.8,1.298,-4.8,8.58,0.0376,90,50,142.8,6.54,5.34,1.3
0,5.193,23.913,0.347,68.8,146.6,0.07,0.020,0.080,139,125,50,29.4,33.4,40.8,80,89.2,3994,67,18.2,3342,0.88,712,1.398,-4.8,8.4,0.034,90,50,142.8,6.58,5.3,1.36
D,5.500,23.773,0.175,69.6,140.2,0.004,0.360,0.040,133,124.4,48.6,21.6,35,40.8,76,85.6,3600,66,22.56,3140,1.64,750.6,3.29,-5,8.64,0.0344,120,44,142.2,7.74,5.66,3.16
D,5.527,23.853,0.236,71.2,141,0.052,0.060,0.020,119,125,50,14.6,35,32.8,88,84.6,3982,65.2,23.78,3416,1.62,672,3.24,-5,8.66,0.0306,90,50,142.4,7.76,5.64,3.2
D,5.527,23.907,0.227,74,145.2,0.074,0.080,0.040,116.8,123,50,13,34.8,31.6,82,95.8,3982,65,17.78,3290,1.66,744,3.34,-5,8.68,0.0326,90,50,142.2,7.76,5.62,3.2
D,5.527,23.893,0.223,73.8,144.6,0.098,0.200,0.020,118,125.8,50.2,12,36.6,33.4,82,90.6,3982,65,17.74,3302,1.66,726.8,3.34,-5.2,8.66,0.0318,90,50,142.4,7.76,5.64,3.2
D,5.520,24.000,0.174,70.2,140.2,0.022,0.220,0.040,119.8,126,47.8,12.4,36.2,33.4,80,90.6,3982,65,16.66,3202,1.66,729,3.34,-5.2,8.66,0.0314,90,48,142.6,7.76,5.62,3.2
D,5.553,23.893,0.247,70.4,140.2,0.096,0.260,0.040,119,127,47.6,13.4,36.4,31.6,78,90.4,3994,65.2,17.86,3214,1.64,724.6,3.29,-5.2,8.66,0.0306,90,48,142.6,7.76,5.62,3.22
D,5.567,23.933,0.246,71,139.8,0.034,0.060,0.040,116.2,125.6,47.8,12.2,35.8,31.2,84,89.8,3980,65,19.58,3214,1.66,721.4,3.34,-5.2,8.66,0.0326,90,48,142.6,7.76,5.6,3.18
D,5.520,23.953,0.209,73.6,144.8,0.078,0.260,0.040,113.2,123,55.8,9,33.8,35.2,80,71.6,3988,65,22.62,3484,1.66,698.2,3.34,-5.2,8.68,0.0324,90,48,142.6,7.76,5.62,3.2
D,5.533,23.927,0.203,69.8,139.4,0.076,0.100,0.060,118,127.4,48.2,8.6,36.4,36.4,76,81,3982,65.2,19.36,3192,1.68,744.6,3.39,-5.2,8.66,0.0306,90,48,142.6,7.76,5.64,3.2
D,5.547,23.993,0.194,73.6,143.2,0.032,0.100,0.060,111.4,124.2,48.2,7,34.2,35.4,80,91.2,3982,65,19.38,3202,1.64,737.4,3.29,-5.2,8.76,0.0318,90,48,142,7.78,5.64,3.16
D,5.507,23.913,0.239,72.6,143.8,0.088,0.160,0.020,0.2,127.8,45.4,0.2,0.2,-1.2,114,98.6,0,65,17.44,42,1.6,0,3.19,-5.2,8.68,0.0346,80,48,142.8,7.76,5.62,3.2
D,5.500,23.873,0.184,74.4,146,0.088,0.140,0.040,86.8,120.4,53.8,6.6,21.6,25.2,94,77.4,2932,65.4,12.46,3650,1.52,510,2.992,-5.2,8.68,0.036,80,48,143,7.76,5.62,3.2
D,5.533,23.967,0.217,68.8,137.8,0.042,0.280,0.020,115,126.6,48.2,7,35.8,37.4,84,80.2,3982,64.8,18.82,3214,1.64,723.2,3.29,-5.2,8.64,0.0366,80,48,141.6,7.78,5.62,3.16
D,5.500,23.933,0.227,72.4,142.8,0.07,0.360,0.040,114.6,124,48,10.4,33.4,34.8,82,78,3984,64.8,23.42,3242,1.66,719.2,3.34,-5.2,8.66,0.0354,80,48,141.6,7.78,5.62,3.16
D,5.527,23.953,0.216,71.8,141.4,0.1,0.040,0.100,116,126,48.2,10.2,34.4,34.8,78,85.6,3982,65,18.8,3180,1.66,765.4,3.34,-5.2,8.68,0.0338,100,48,141.8,7.76,5.62,3.18
D,5.480,23.940,0.211,78.6,150.4,0.132,0.100,0.060,114.2,124.2,47.8,10.4,33.6,35.4,78,89.8,3984,65,21.62,3200,1.66,728.2,3.34,-5.2,8.66,0.0356,90,48,142,7.76,5.62,3.18
D,5.513,23.920,0.189,69.4,139.6,0.018,0.200,0.020,116.6,123.2,47.8,10.6,34.8,37.2,84,90.4,3988,65.2,24.1,3240,1.68,723,3.39,-5.2,8.66,0.0344,90,48,142,7.76,5.64,3.18
D,5.560,23.920,0.204,71.6,141.2,0.086,0.100,0.080,114.8,125,48.2,11.4,32.8,35,82,89.2,3986,65.4,20.32,3256,1.66,728.8,3.34,-5,8.68,0.0326,90,48,142.6,7.78,5.64,3.16
0,5.040,24.227,0.126,61.2,139.2,0.036,0.000,0.060,0.2,122.4,0,0,0.2,-1.2,98,0,1010,67,24.38,3014,0.84,466.4,1.298,-5,8.54,0.028,90,48,142.4,6.5,5.48,1.58
A,5.373,24.093,0.195,72.8,147.2,0.176,0.000,0.020,125,125.2,47.6,16.6,34,38.8,104,90,3984,66.2,21.28,3244,1.54,723.2,3.042,-4.8,8.54,0.0314,90,48,142.2,7.2,5.54,3.04
A,5.413,23.887,0.231,68.2,140.2,0.082,0.140,0.020,124.8,123.8,47.8,17.2,33.4,38.8,102,90,3984,66.6,23.5,3238,1.52,725.8,2.992,-4.8,8.5,0.0322,90,48,143,7.18,5.52,3.04
A,5.420,23.940,0.247,71.8,144.4,0.08,0.140,0.040,118.6,125.2,47.8,13,32.6,36.4,100,90.2,3982,66,17.6,3244,1.54,727,3.042,-4.8,8.62,0.0322,90,48,142.4,7.2,5.52,3.04
A,5.467,23.940,0.208,68.8,140.4,0.022,0.100,0.040,118.6,122,57.4,12,34.6,37.6,108,86.4,3984,66.6,17.2,3638,1.58,718,3.142,-5,8.54,0.03,90,50,142.2,7.16,5.58,3.14
A,5.420,23.967,0.217,68.4,140.4,0.024,0.320,0.000,115.8,123.6,48.8,12,33.4,36,102,100.4,3982,66.6,16.8,3288,1.62,725.8,3.242,-5,8.58,0.0292,100,50,142.6,7.16,5.54,3.14
A,5.433,23.907,0.223,69.8,141.4,0.102,0.160,0.060,125.4,126.2,51.4,12.2,38.2,39.4,108,90,3984,66.8,21.9,3328,1.6,723.6,3.192,-5,8.54,0.0302,90,50,142.6,7.16,5.54,3.14
B,5.220,23.780,0.305,73.2,151.8,0.112,0.100,0.040,0,128.2,0,0.2,0.6,31.8,52,0,0,71.2,18.34,272,0.62,0,0.748,-5.2,0,0.4,90,50,142.6,6.24,5.46,2.72
B,5.293,23.913,0.241,65.8,140,0.092,0.300,0.020,133.2,125.8,50,12.6,33,27.4,102,90.4,4000,65.2,18.14,3292,0.86,729.6,1.348,-5.2,8.56,0.0366,90,50,142.8,6.54,5.32,1.32
B,5.320,24.027,0.245,63.8,136,0.034,0.140,0.040,79.6,122.4,52.4,14.4,8.8,12.8,114,87.2,1874,65.4,18.34,3736,0.82,352.4,1.248,-5.2,8.6,0.035,90,50,142.2,6.54,5.32,1.32
B,5.313,23.880,0.290,66.2,140.2,0.12,0.120,0.020,139.2,123.6,49.6,13.8,35.4,33.4,98,89.8,3992,65,17.44,3282,0.88,731.4,1.398,-5.2,8.64,0.0376,90,50,142.4,6.52,5.32,1.3
B,5.387,23.980,0.227,62.8,134.6,0.048,0.280,0.120,144.8,123,53.6,14.4,35.6,34.6,98,91.2,3996,65,20.94,3388,0.86,724.2,1.348,-5.2,8.64,0.0364,90,50,142.6,6.52,5.32,1.3
B,5.307,23.967,0.281,67,141.4,0.026,0.040,0.020,143.8,124.2,50,14.4,36.4,33.6,102,89.8,3996,65.2,19.12,3298,0.84,728.8,1.298,-5.2,8.62,0.0356,90,50,142.6,6.52,5.34,1.3
B,5.267,23.967,0.281,72.4,148,0.132,0.140,0.100,144,125.2,52.8,14.2,36.4,33.8,100,90.2,3996,65.4,16.72,3354,0.86,740.8,1.348,-5,8.7,0.0334,90,50,142.2,6.52,5.34,1.28
B,5.273,23.927,0.293,65,140.4,0.052,0.180,0.140,140,126.8,50.6,13.6,35.6,33,100,91,3998,65.2,19.4,3284,0.86,730.4,1.348,-5.2,8.68,0.0334,90,50,142.6,6.52,5.34,1.3
B,5.360,24.033,0.318,58.8,0,0.08,0.300,0.060,87.6,123,53.6,10.2,14,16,126,88.2,2526,67.4,20.98,3734,0.76,280.4,1.096,-5.2,8.72,0.0312,90,50,142.2,6.52,5.36,1.24
B,5.253,23.960,0.342,65,141,0.104,0.060,0.100,136.4,125.6,50.4,11,34.2,32.2,100,89.6,4010,65.6,17.66,3286,0.84,730.2,1.248,-5.2,8.66,0.0324,90,50,143.2,6.52,5.32,1.3
B,5.293,24.047,0.262,65.6,139.6,0.076,0.140,0.020,136.4,125.2,50,11.4,34.4,32,96,89.8,3996,65.6,17.34,3310,0.86,726,1.348,-5.2,8.7,0.0312,90,50,142.8,6.52,5.34,1.26
B,5.327,24.107,0.260,70.8,145,0.154,0.120,0.020,130.2,124.8,50,11.6,31.6,30,94,89.6,4006,65.6,24.02,3302,0.84,732.4,1.298,-5,8.64,0.0314,90,50,142.8,6.52,5.34,1.28
B,5.333,23.960,0.316,62.8,135.2,0.114,0.280,0.040,129.8,124.4,50.2,12.4,30.6,29,94,89.4,3996,65.4,18.72,3344,0.88,730.4,1.398,-4.8,8.74,0.0364,90,50,142.2,6.52,5.3,1.28
B,5.333,23.980,0.280,69.4,144.6,0.194,0.240,0.100,136.2,123.8,59.2,14.6,32.6,30.6,100,86.2,3998,65.4,16,3648,0.84,740.6,1.298,-4.8,8.66,0.0322,90,50,142.6,6.52,5.34,1.3
B,5.293,23.960,0.321,65.6,140.8,0.082,0.180,0.080,131.4,125.4,50.2,16,30,29.2,98,89.8,3996,65,20.88,3316,0.84,728,1.298,-4.8,8.7,0.0328,90,50,142.6,6.52,5.32,1.3
B,5.333,23.953,0.226,68.6,143,0.118,0.020,0.040,139.2,124.8,50,17.8,32.4,32.2,96,89.8,3994,65,20.22,3316,0.86,728.4,1.348,-4.8,8.74,0.0326,90,50,142.6,6.52,5.34,1.3
B,5.240,23.920,0.343,65,142,0.14,0.220,0.180,88.6,124.4,55.4,18.4,10,15,138,91.4,2218,65.6,22.56,3728,0.82,415,1.248,-4.8,8.7,0.0298,90,50,142.4,6.52,5.34,1.32
B,5.293,23.967,0.274,65.4,139.8,0.08,0.080,0.120,135,125.8,52.2,15.6,30.8,32,100,90.6,3998,65.8,19.48,3374,0.84,722.8,1.298,-4.8,8.66,0.0294,90,50,142.2,6.52,5.38,1.3
B,5.327,24.007,0.306,65.6,138.2,0.094,0.140,0.060,136.4,125.4,50,15.6,32,31,96,89.6,3998,65.4,20.16,3300,0.84,731.2,1.298,-5,8.66,0.0316,90,50,142.2,6.52,5.34,1.3
B,5.340,23.980,0.251,65.2,137.2,0.03,0.240,0.060,136.6,126.8,49.6,16,31.8,31.6,94,89.8,3994,65.4,23.72,3296,0.86,726.4,1.348,-5,8.68,0.029,90,50,142.8,6.52,5.34,1.32
